2.360123067930639529e+00 4.133386640801082514e-04
2.360192392430388253e+00 4.162752938182261186e-04
2.360261716930136977e+00 4.192216771479751738e-04
2.360331041429885701e+00 4.221767245633735650e-04
2.360400365929634425e+00 4.251401311384271696e-04
2.360469690429382705e+00 4.281107947994588245e-04
2.360539014929131429e+00 4.310847228553245695e-04
2.360608339428880154e+00 4.340606925006464546e-04
2.360677663928628878e+00 4.370366621459683939e-04
2.360746988428377602e+00 4.400119896134568540e-04
2.360816312928126326e+00 4.429872037634024649e-04
2.360885637427875050e+00 4.459629031507448887e-04
2.360954961927623774e+00 4.489418288125863890e-04
2.361024286427372498e+00 4.519253285344228591e-04
2.361093610927121222e+00 4.549142061305545218e-04
2.361162935426869947e+00 4.579094449733717848e-04
2.361232259926618671e+00 4.609156817414623831e-04
2.361301584426367395e+00 4.639319688999212323e-04
2.361370908926116119e+00 4.669586812133707707e-04
2.361440233425864399e+00 4.699968830401207655e-04
2.361509557925613123e+00 4.730548821442388829e-04
2.361578882425361847e+00 4.761278784254325625e-04
2.361648206925110571e+00 4.792165741151110567e-04
2.361717531424859295e+00 4.823233143739736272e-04
2.361786855924608020e+00 4.854567157405239729e-04
2.361856180424356744e+00 4.886109218488094178e-04
2.361925504924105468e+00 4.917863391107491627e-04
2.361994829423854192e+00 4.949869660126337027e-04
2.362064153923602916e+00 4.982204328234694042e-04
2.362133478423351640e+00 5.014793645445917662e-04
2.362202802923100364e+00 5.047646374668371232e-04
2.362272127422849088e+00 5.080849830383373737e-04
2.362341451922597813e+00 5.114420968530136464e-04
2.362410776422346093e+00 5.148278911636796707e-04
2.362480100922094817e+00 5.182421843457393328e-04
2.362549425421843541e+00 5.216940726529900249e-04
2.362618749921592265e+00 5.251783837336797657e-04
2.362688074421340989e+00 5.286886942983322910e-04
2.362757398921089713e+00 5.322243191470725715e-04
2.362826723420838437e+00 5.357966651280554474e-04
2.362896047920587161e+00 5.393957772585252506e-04
2.362965372420335886e+00 5.430187401494222582e-04
2.363034696920084610e+00 5.466651197759411166e-04
2.363104021419833334e+00 5.503460993645551639e-04
2.363173345919582058e+00 5.540482102879286906e-04
2.363242670419330782e+00 5.577715708895576155e-04
2.363311994919079506e+00 5.615183218460468835e-04
2.363381319418828230e+00 5.652929865918883802e-04
2.363450643918576510e+00 5.690867716683891330e-04
2.363519968418325234e+00 5.728993253695937671e-04
2.363589292918073959e+00 5.767332788138276661e-04
2.363658617417822683e+00 5.805907348517260966e-04
2.363727941917571407e+00 5.844646302297299822e-04
2.363797266417320131e+00 5.883546653061698817e-04
2.363866590917068855e+00 5.922647361761471758e-04
2.363935915416817579e+00 5.961937129274981397e-04
2.364005239916566303e+00 6.001427410042522222e-04
2.364074564416315027e+00 6.041155098791705811e-04
2.364143888916063752e+00 6.081312155325148319e-04
2.364213213415812476e+00 6.121950531710360988e-04
2.364282537915561200e+00 6.163059339611929319e-04
2.364351862415309924e+00 6.204683612532785894e-04
2.364421186915058204e+00 6.247183740246062267e-04
2.364490511414806928e+00 6.290440607805576059e-04
2.364559835914555652e+00 6.334445375025260375e-04
2.364629160414304376e+00 6.379243805593563799e-04
2.364698484914053100e+00 6.425423490594374572e-04
2.364767809413801825e+00 6.472583370573526795e-04
2.364837133913550549e+00 6.520768890341677041e-04
2.364906458413299273e+00 6.570134366454789083e-04
2.364975782913047997e+00 6.621209315812168813e-04
2.365045107412796721e+00 6.673546947897283487e-04
2.365114431912545445e+00 6.727192256492296697e-04
2.365183756412294169e+00 6.782461786454316429e-04
2.365253080912042893e+00 6.839717122136843106e-04
2.365322405411791618e+00 6.898516235186811368e-04
2.365391729911539898e+00 6.958902930442179132e-04
2.365461054411288622e+00 7.021400510006340235e-04
2.365530378911037346e+00 7.086113384910837365e-04
2.365599703410786070e+00 7.152563732591806682e-04
2.365669027910534794e+00 7.220739567816267419e-04
2.365738352410283518e+00 7.291218392021469024e-04
2.365807676910032242e+00 7.363622457701927797e-04
2.365877001409780966e+00 7.437619040021678377e-04
2.365946325909529691e+00 7.513179395019448179e-04
2.366015650409278415e+00 7.590959580062938642e-04
2.366084974909027139e+00 7.670321971533987067e-04
2.366154299408775863e+00 7.751119084304081402e-04
2.366223623908524587e+00 7.833340684189483549e-04
2.366292948408273311e+00 7.917637675420303826e-04
2.366362272908022035e+00 8.003235154112543943e-04
2.366431597407770315e+00 8.090105000146150882e-04
2.366500921907519039e+00 8.178334703635919490e-04
2.366570246407267764e+00 8.268287414695758885e-04
2.366639570907016488e+00 8.359378078508310737e-04
2.366708895406765212e+00 8.451581017565542881e-04
2.366778219906513936e+00 8.545065040444415954e-04
2.366847544406262660e+00 8.639929253875688235e-04
2.366916868906011384e+00 8.735772926823512840e-04
2.366986193405760108e+00 8.832570578496220419e-04
2.367055517905508832e+00 8.930532966423213731e-04
2.367124842405257557e+00 9.029581677241805019e-04
2.367194166905006281e+00 9.129453353083735907e-04
